"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2013 TT135)",2.144,0.6015,6.49,341.40,327.28,0.855,3.43,3.14,1152,0,52,,,21.90
"       (2013 TV135)",2.426,0.5941,6.74,333.33,23.87,0.985,3.87,3.78,1377,0,958,,,19.50
"       (2013 US3)",1.202,0.1851,12.32,39.54,134.19,0.979,1.42,1.32,3026,0,285,3,4,21.31
"       (2013 VO5)",1.279,0.6908,2.02,74.00,211.07,0.396,2.16,1.45,3037,0,231,0,1,21.36
"       (2013 VY13)",1.732,0.5143,5.52,261.18,87.19,0.841,2.62,2.28,2498,0,119,,,21.20
"       (2013 WR43)",1.413,0.3671,5.90,280.16,42.20,0.894,1.93,1.68,1872,0,55,,,21.79
"       (2013 WT44)",2.264,0.5654,12.20,182.67,325.86,0.984,3.54,3.41,3633,0,563,9,3,19.30
"       (2013 WT45)",1.63,0.4669,9.34,33.02,122.09,0.869,2.39,2.08,940,0,167,,,20.36
"       (2013 WR67)",2.554,0.7158,4.93,263.37,75.08,0.726,4.38,4.08,39,6,39,,,22.00
"       (2013 WF108)",1.994,0.5736,23.45,238.96,309.03,0.850,3.14,2.82,1100,0,152,6,6,20.38
"       (2013 XW3)",1.737,0.4802,4.63,70.51,284.38,0.903,2.57,2.29,696,2,59,,,21.12
"       (2013 XN24)",2.69,0.6207,13.93,279.11,173.09,1.021,4.36,4.41,1427,1,62,,,19.28
"       (2013 YC)",2.496,0.9427,2.79,262.21,34.64,0.143,4.85,3.94,2910,1,76,,,21.27
"       (2013 YP139)",2.4,0.6829,0.82,291.89,83.83,0.761,4.04,3.72,4231,0,44,,,21.17
"       (2014 AF51)",1.786,0.4303,2.80,237.63,330.31,1.017,2.55,2.39,2523,0,118,,,20.54
"       (2014 BW2)",1.886,0.4766,16.51,163.20,26.71,0.987,2.79,2.59,3133,1,186,,,19.89
"       (2014 BX2)",2.215,0.7610,2.25,135.81,99.97,0.529,3.90,3.3,50,6,40,,,21.89
"       (2014 CZ2)",2.332,0.6370,13.79,123.55,111.87,0.847,3.82,3.56,226,4,43,,,20.70
"       (2014 CY4)",2.655,0.8186,15.02,126.57,289.47,0.482,4.83,4.33,1589,1,33,,,20.34
"       (2014 CD13)",2.209,0.7562,6.88,332.31,284.49,0.538,3.88,3.28,1347,0,147,,,21.33
"       (2014 CU13)",2.154,0.6738,5.94,356.10,249.89,0.702,3.60,3.16,1319,0,458,2,2,21.90
"       (2014 DM22)",1.8,0.5592,42.14,119.90,112.73,0.794,2.81,2.42,6228,0,98,,,18.95
"       (2014 EQ12)",2.634,0.7471,10.98,177.08,93.11,0.666,4.60,4.28,1706,0,314,1,1,21.17
"       (2014 EG45)",1.609,0.4981,25.51,164.16,296.28,0.807,2.41,2.04,756,1,156,,,21.90
"       (2014 EQ49)",1.148,0.2068,15.16,11.49,50.44,0.910,1.38,1.23,3713,0,102,,,21.70
"       (2014 ER49)",2.826,0.6419,13.67,100.26,160.14,1.012,4.64,4.75,2063,0,345,,,18.55
"       (2014 FO47)",0.7521,0.2711,19.20,358.63,347.45,0.548,0.96,0.652,3259,1,50,,,20.21
"       (2014 GE35)",1.891,0.5207,19.16,223.39,232.10,0.906,2.88,2.6,2968,1,65,,,20.09
"       (2014 HE124)",1.959,0.8487,18.73,204.34,229.78,0.296,3.62,2.74,10,8,31,,,22.00
"       (2014 HQ124)",0.8509,0.2592,26.37,257.54,144.53,0.630,1.07,0.785,2595,1,313,5,3,18.92
"       (2014 HK129)",1.7,0.4889,6.71,93.84,45.32,0.869,2.53,2.22,3159,0,270,3,1,21.10
"       (2014 HV177)",2.172,0.5490,4.59,24.26,128.10,0.980,3.36,3.2,1058,1,71,,,21.00
"       (2014 JS54)",2.075,0.8941,3.36,235.05,206.53,0.220,3.93,2.99,3275,0,63,,,21.21
"       (2014 JV55)",2.457,0.6920,41.44,59.76,106.36,0.757,4.16,3.85,225,4,41,,,20.10
"       (2014 KM4)",2.77,0.6867,5.19,143.53,11.11,0.868,4.67,4.61,38,7,35,,,21.21
"       (2014 KP4)",2.322,0.8208,9.32,249.01,235.96,0.416,4.23,3.54,3786,0,225,,,19.32
"       (2014 KS40)",2.293,0.5381,2.93,251.35,4.66,1.059,3.53,3.47,2680,0,429,,,22.11
"       (2014 KZ45)",1.529,0.4065,13.76,121.62,231.51,0.907,2.15,1.89,979,0,127,,,20.32
"       (2014 KT76)",2.483,0.7009,4.43,207.95,298.43,0.743,4.22,3.91,4196,0,77,,,21.29
"       (2014 KP84)",1.488,0.3513,22.34,56.21,29.47,0.966,2.01,1.82,3264,0,38,,,20.89
"       (2014 KV86)",2.632,0.6414,25.59,130.96,37.22,0.944,4.32,4.27,1472,0,64,,,20.55
"       (2014 KB91)",2.333,0.5759,4.94,201.85,127.13,0.989,3.68,3.56,2743,0,142,,,20.25
"       (2014 MP5)",2.166,0.5212,9.76,133.38,183.18,1.037,3.30,3.19,164,4,94,,,21.80
"       (2014 MF6)",2.445,0.6128,4.33,89.81,234.71,0.947,3.94,3.82,1634,0,138,,,20.70
"       (2014 MJ6)",1.843,0.6421,4.49,271.45,102.60,0.660,3.03,2.5,3668,0,74,,,21.73
"       (2014 MR26)",2.494,0.8251,10.89,141.46,290.65,0.436,4.55,3.94,2884,0,184,,,18.16
"       (2014 MK55)",1.37,0.3700,2.93,162.83,207.87,0.863,1.88,1.6,3105,0,91,,,21.71
"       (2014 NB52)",1.253,0.3737,24.41,279.38,115.36,0.785,1.72,1.4,2597,0,62,,,21.96
"       (2014 NK52)",2.21,0.8342,2.54,248.74,276.31,0.366,4.05,3.29,43,7,33,,,21.22
"       (2014 NG65)",1.363,0.3857,8.35,97.31,305.33,0.837,1.89,1.59,2977,0,45,,,21.68
"       (2014 OT111)",2.214,0.5534,8.35,307.21,320.37,0.989,3.44,3.29,3621,0,150,,,21.74
"       (2014 OX299)",2.206,0.8549,6.47,154.32,283.18,0.320,4.09,3.28,1316,2,267,,,19.55
"       (2014 OM339)",2.579,0.6448,3.45,28.58,18.24,0.916,4.24,4.14,1646,0,51,,,21.45
"       (2014 OJ392)",1.168,0.2922,35.36,316.91,242.18,0.827,1.51,1.26,27,6,14,,,21.74
"       (2014 PS59)",1.964,0.5459,14.13,162.48,222.85,0.892,3.04,2.75,2875,0,66,,,20.50
"       (2014 PW59)",2.411,0.7002,2.38,294.60,296.33,0.723,4.10,3.74,1478,1,98,,,20.90
"       (2014 QC3)",1.261,0.3730,37.61,146.34,64.63,0.790,1.73,1.42,3662,0,62,2,1,20.60
"       (2014 QO390)",1.265,0.7967,21.26,325.43,231.20,0.257,2.27,1.42,3661,1,52,,,21.33
"       (2014 QX432)",1.366,0.5868,6.44,111.72,68.74,0.565,2.17,1.6,2979,0,116,,,19.90
"       (2014 QK434)",1.941,0.5033,5.98,252.25,166.14,0.964,2.92,2.7,3118,0,251,,,19.26
"       (2014 SS1)",2.123,0.5184,1.48,358.28,341.62,1.022,3.22,3.09,1018,0,288,,,21.70
"       (2014 SP142)",1.16,0.4200,5.57,125.16,81.25,0.673,1.65,1.25,3693,0,65,,,21.70
"       (2014 SM260)",2.253,0.8861,7.75,335.54,248.29,0.257,4.25,3.38,2303,3,31,,,21.00
"       (2014 TN17)",2.255,0.7029,16.29,0.51,106.29,0.670,3.84,3.39,2545,0,92,,,21.55
"       (2014 TW32)",2.544,0.6245,14.63,326.91,10.09,0.955,4.13,4.06,3030,0,59,,,20.36
"       (2014 TY33)",1.413,0.2616,18.66,196.54,180.57,1.043,1.78,1.68,3524,0,221,,,21.80
"       (2014 TA36)",2.839,0.7064,6.13,228.95,256.47,0.834,4.85,4.78,221,4,100,,,20.69
"       (2014 UQ56)",1.437,0.3241,39.91,45.41,182.47,0.971,1.90,1.72,3465,0,112,,,19.21
"       (2014 VL6)",1.243,0.3291,6.09,38.85,279.95,0.834,1.65,1.39,6807,0,231,,,21.38
"       (2014 WD7)",2.262,0.7508,2.31,218.75,308.76,0.564,3.96,3.4,33,7,64,,,21.80
"       (2014 WZ120)",2.212,0.6399,20.91,244.78,245.22,0.796,3.63,3.29,189,3,346,2,1,20.50
"       (2014 WT202)",0.9657,0.0631,23.39,58.81,185.76,0.905,1.03,0.949,360,2,91,,,21.10
"       (2014 WE365)",1.231,0.5003,7.24,130.90,67.44,0.615,1.85,1.37,1734,1,56,,,21.18
"       (2014 WR367)",2.427,0.6624,7.25,49.63,311.87,0.819,4.03,3.78,24,7,14,,,22.10
"       (2014 WK368)",2.155,0.7121,14.30,237.13,105.23,0.621,3.69,3.16,37,7,18,,,21.40
"       (2014 XJ3)",2.136,0.7248,1.18,22.90,161.36,0.588,3.68,3.12,2413,0,480,6,5,20.09
"       (2014 XL7)",1.654,0.5331,7.50,74.45,250.79,0.772,2.54,2.13,713,2,64,,,21.00
"       (2014 YY8)",2.13,0.5938,20.00,14.34,134.63,0.865,3.39,3.11,2126,0,96,,,19.12
"       (2014 YL14)",2.749,0.7643,5.92,67.82,291.08,0.648,4.85,4.56,63,5,139,,,20.60
"       (2014 YR15)",0.7497,0.4092,5.71,320.50,309.03,0.443,1.06,0.649,3272,1,132,,,21.45
"       (2014 YS34)",1.553,0.3853,6.89,210.06,321.99,0.955,2.15,1.94,1678,0,196,,,20.85
"       (2014 YW34)",1.407,0.4255,6.03,314.30,57.31,0.808,2.01,1.67,1879,0,116,,,21.70
"       (2015 AH)",0.907,0.2405,14.07,255.27,70.62,0.689,1.13,0.864,2647,0,90,,,21.58
"       (2015 AY245)",1.127,0.1093,13.59,143.64,13.05,1.004,1.25,1.2,2450,0,269,,,20.99
"       (2015 BS4)",2.728,0.6534,6.10,355.08,187.46,0.946,4.51,4.51,3458,0,73,,,21.63
"       (2015 BZ310)",2.032,0.5547,4.08,304.97,271.56,0.905,3.16,2.9,2191,0,122,,,21.32
"       (2015 BL311)",2.367,0.8441,1.72,220.29,143.34,0.369,4.36,3.64,1230,1,144,,,21.00
"       (2015 BN311)",1.416,0.3234,16.81,98.56,228.17,0.958,1.87,1.68,3446,0,61,,,20.66
"       (2015 BK515)",1.75,0.4467,5.26,152.25,59.52,0.968,2.53,2.31,3242,0,203,,,20.86
"       (2015 BP515)",1.251,0.1715,17.75,134.34,196.59,1.036,1.47,1.4,2595,0,52,,,21.07
"       (2015 BO519)",3.597,0.8517,6.11,215.74,279.88,0.534,6.66,6.82,3,9,16,,,18.10
"       (2015 CA1)",2.813,0.6365,10.67,352.76,195.56,1.023,4.60,4.72,107,4,180,,,20.60
"       (2015 CX12)",2.003,0.6099,5.74,195.90,227.53,0.781,3.22,2.83,1141,1,176,,,20.00
"       (2015 CV13)",1.338,0.2883,13.04,124.79,132.53,0.952,1.72,1.55,3251,0,187,0,1,20.43
"       (2015 CZ13)",2.802,0.7635,19.05,145.70,77.61,0.663,4.94,4.69,1739,0,110,,,19.00
"       (2015 DB1)",1.155,0.2546,38.12,144.42,242.42,0.861,1.45,1.24,3458,0,50,,,21.89
"       (2015 DH155)",2.449,0.6993,12.47,169.82,262.11,0.737,4.16,3.83,1363,0,92,,,20.90
"       (2015 DP155)",1.317,0.2245,5.44,89.09,152.30,1.022,1.61,1.51,3417,0,732,4,2,21.62
"       (2015 DU180)",1.926,0.9220,4.86,51.75,315.42,0.150,3.70,2.67,2944,0,67,,,20.93
"       (2015 DC200)",1.776,0.8656,3.05,224.01,85.87,0.239,3.31,2.37,1035,0,116,,,20.50
"       (2015 DN215)",2.74,0.7485,10.36,3.22,80.73,0.689,4.79,4.54,3545,0,325,,,19.80
"       (2015 DR215)",0.6666,0.4715,4.06,314.57,42.70,0.352,0.98,0.544,2602,0,82,,,20.51
"       (2015 EK7)",1.511,0.3667,3.43,140.76,125.81,0.957,2.06,1.86,948,1,51,,,21.99
"       (2015 EO61)",1.455,0.7343,1.98,43.63,261.37,0.387,2.52,1.76,7679,0,56,,,21.41
"       (2015 FJ)",2.584,0.7844,8.25,189.40,100.06,0.557,4.61,4.15,1718,0,91,,,20.79
"       (2015 FL)",2.686,0.6515,15.71,11.66,224.79,0.936,4.44,4.4,147,3,271,2,1,20.80
"       (2015 FF35)",1.883,0.5214,8.82,235.14,35.44,0.901,2.86,2.58,4939,0,79,,,19.94
"       (2015 FS117)",1.187,0.2544,28.37,356.56,54.19,0.885,1.49,1.29,3276,2,35,,,21.99
"       (2015 FN118)",1.652,0.5446,27.67,195.08,247.64,0.752,2.55,2.12,768,1,53,,,20.40
"       (2015 FT118)",1.167,0.1907,21.10,196.74,154.62,0.945,1.39,1.26,3562,0,226,,,20.60
"       (2015 FE120)",2.256,0.5491,22.66,21.36,189.48,1.017,3.49,3.39,84,5,39,,,21.01
"       (2015 FV284)",1.782,0.4891,8.82,317.14,148.51,0.911,2.65,2.38,2535,0,55,,,20.90
"       (2015 FS332)",1.807,0.4746,35.13,193.51,135.79,0.949,2.66,2.43,2556,0,523,3,1,18.44
"       (2015 GS)",1.727,0.4769,11.85,113.79,20.98,0.903,2.55,2.27,3356,0,112,,,20.53
"       (2015 GY)",1.068,0.2001,11.81,207.76,108.67,0.854,1.28,1.1,662,2,256,,,21.70
"       (2015 GZ13)",1.821,0.5982,33.51,44.58,282.40,0.732,2.91,2.46,3502,0,186,,,19.83
"       (2015 HR11)",1.214,0.1692,31.16,210.69,198.05,1.009,1.42,1.34,2949,0,70,,,20.91
"       (2015 HY116)",2.727,0.6935,14.12,92.72,248.45,0.836,4.62,4.5,6330,0,111,,,17.60
"       (2015 HX176)",3.88,0.8043,28.44,15.56,123.95,0.759,7.00,7.64,2963,0,122,,,18.98
"       (2015 HV182)",1.405,0.2805,0.68,155.20,254.93,1.011,1.80,1.66,2640,2,37,,,21.43
"       (2015 JV)",2.451,0.6719,7.23,87.15,74.04,0.804,4.10,3.84,1475,0,234,,,21.40
"       (2015 JD1)",1.218,0.2225,19.14,221.15,128.11,0.947,1.49,1.34,3198,0,619,2,1,20.61
"       (2015 JY1)",2.114,0.5049,8.51,267.98,16.77,1.047,3.18,3.07,1264,0,679,2,1,20.85
"       (2015 KB19)",1.72,0.4344,7.02,253.02,40.29,0.973,2.47,2.26,3278,0,89,,,21.91
"       (2015 KJ122)",0.7853,0.7503,5.07,187.89,229.79,0.196,1.37,0.696,3305,0,114,,,21.98
"       (2015 KH157)",1.792,0.5323,21.55,89.32,51.31,0.838,2.75,2.4,1640,0,118,,,19.89
"       (2015 KL157)",2.643,0.6175,35.52,279.23,5.14,1.011,4.28,4.3,1332,1,182,,,18.68
"       (2015 LK24)",2.673,0.6174,14.41,94.86,202.56,1.023,4.32,4.37,145,3,175,2,1,21.52
"       (2015 MW53)",1.202,0.1968,36.46,85.51,314.84,0.966,1.44,1.32,1680,0,152,0,1,21.68
"       (2015 MT96)",2.262,0.5357,10.42,177.63,173.28,1.050,3.47,3.4,8916,0,201,,,18.93
"       (2015 MG116)",1.467,0.5667,2.46,174.84,201.73,0.636,2.30,1.78,9,9,42,,,21.99
"       (2015 ME131)",0.8164,0.2122,33.64,317.78,156.88,0.643,0.99,0.738,2978,1,62,,,19.69
"       (2015 NU2)",1.139,0.6481,8.14,243.62,279.95,0.401,1.88,1.22,3380,0,111,,,20.89
"       (2015 NJ3)",1.688,0.6708,12.28,134.39,251.44,0.556,2.82,2.19,951,0,117,,,20.40
"       (2015 NK13)",2.254,0.5587,8.10,192.89,192.44,0.995,3.51,3.38,2779,1,396,,,20.92
"       (2015 NU13)",1.83,0.5903,4.22,139.78,260.55,0.750,2.91,2.47,2093,0,386,,,19.43
"       (2015 NZ13)",2.015,0.7808,6.58,175.39,239.68,0.442,3.59,2.86,47,3,128,1,2,20.60
"       (2015 OC22)",2.148,0.9028,11.65,124.73,321.65,0.209,4.09,3.15,32,7,64,,,20.00
"       (2015 OL35)",2.587,0.6449,4.49,134.65,296.39,0.918,4.25,4.16,2908,0,594,,,18.17
"       (2015 PM)",1.308,0.6330,7.47,181.05,244.31,0.480,2.14,1.5,3293,0,187,,,20.45
"       (2015 PR228)",2.595,0.6894,7.28,320.47,107.21,0.806,4.38,4.18,269,4,151,,,19.92
"       (2015 PU228)",2.291,0.7863,9.42,299.21,274.34,0.489,4.09,3.47,2293,1,173,,,20.30
"       (2015 PM307)",2.18,0.8604,8.03,142.10,319.18,0.304,4.06,3.22,11,9,20,,,21.72
"       (2015 QO3)",2.266,0.8503,10.05,158.72,308.42,0.339,4.19,3.41,1439,0,255,,,19.42
"       (2015 RA36)",2.602,0.6416,34.50,156.08,157.67,0.933,4.27,4.2,1652,0,73,,,19.82
"       (2015 RP82)",2.473,0.6189,24.68,193.69,36.27,0.942,4.00,3.89,1727,0,60,,,19.59
"       (2015 RR150)",2.039,0.4981,42.16,174.21,167.34,1.023,3.05,2.91,1042,1,67,,,19.63
"       (2015 SY16)",1.243,0.4989,5.27,294.47,305.78,0.623,1.86,1.39,2563,0,81,,,21.58
"       (2015 TX24)",2.262,0.8741,6.11,32.29,127.78,0.285,4.24,3.4,46,6,59,,,21.58
"       (2015 TV144)",2.424,0.6536,12.71,90.38,57.56,0.840,4.01,3.77,221,4,139,,,19.59
"       (2015 TB145)",2.102,0.8597,39.72,37.62,121.79,0.295,3.91,3.05,3282,0,1834,6,2,20.03
"       (2015 TH145)",2.971,0.7172,12.79,351.82,128.99,0.840,5.10,5.12,2038,0,322,,,20.36
"       (2015 TK178)",2.316,0.5656,11.36,86.10,212.04,1.006,3.63,3.52,2610,0,118,,,19.39
"       (2015 TL178)",2.094,0.6890,6.65,68.57,55.32,0.651,3.54,3.03,2227,0,121,,,21.29
"       (2015 TR178)",2.374,0.6890,10.50,200.59,82.28,0.739,4.01,3.66,27,7,29,,,21.60
"       (2015 TM237)",1.573,0.5380,13.79,159.73,90.91,0.727,2.42,1.97,2987,2,116,,,18.15
"       (2015 TY237)",1.219,0.4996,5.73,111.31,119.30,0.610,1.83,1.35,3755,0,31,,,21.58
"       (2015 TK238)",2.41,0.6071,3.68,170.12,161.99,0.947,3.87,3.74,57,6,165,,,21.90
"       (2015 TD323)",1.616,0.6310,48.91,13.92,95.90,0.596,2.64,2.05,29,8,69,,,19.91
"       (2015 TE323)",2.201,0.5989,9.59,194.26,323.78,0.883,3.52,3.27,7533,0,151,,,18.33
"       (2015 UR51)",1.762,0.4227,19.36,221.80,176.91,1.017,2.51,2.34,2643,0,228,,,20.34
"       (2015 UK52)",1.555,0.3688,20.95,239.10,216.82,0.982,2.13,1.94,2416,0,427,,,20.14
"       (2015 VE1)",2.246,0.5671,1.90,98.27,273.52,0.972,3.52,3.37,206,4,437,,,21.00
"       (2015 WA2)",1.599,0.6294,14.60,31.64,273.34,0.593,2.61,2.02,2228,0,88,,,21.09
"       (2015 WG9)",2.033,0.6914,34.37,239.36,90.04,0.627,3.44,2.9,2031,0,332,,,20.39
"       (2015 WB13)",2.828,0.6345,38.16,246.57,178.87,1.034,4.62,4.76,46,7,148,,,21.80
"       (2015 XP129)",1.586,0.3946,20.05,269.48,16.89,0.960,2.21,2,2931,0,78,,,18.98
"       (2015 XD130)",1.483,0.4633,32.99,253.55,297.87,0.796,2.17,1.81,5879,0,438,,,19.47
"       (2015 XK261)",2.248,0.5808,8.09,208.73,318.54,0.942,3.55,3.37,155,5,54,,,21.40
"       (2015 XK351)",1.606,0.5758,11.83,135.98,67.67,0.681,2.53,2.03,3199,0,194,,,20.24
"       (2015 XU378)",1.974,0.4859,23.75,89.67,3.23,1.015,2.93,2.77,34,3,151,1,1,21.40
"       (2015 YU7)",0.8194,0.4126,7.19,254.02,44.26,0.481,1.16,0.742,2248,1,235,,,21.37
"       (2015 YY9)",1.864,0.5643,8.29,78.12,300.10,0.812,2.92,2.55,16,8,110,,,22.00
"       (2016 AL8)",1.779,0.4330,7.91,144.94,24.08,1.009,2.55,2.37,2603,0,150,,,20.73
"       (2016 AZ8)",1.321,0.3552,5.59,89.99,318.57,0.852,1.79,1.52,4346,0,380,4,1,21.08
"       (2016 AA10)",1.879,0.5093,12.66,59.73,342.52,0.922,2.84,2.58,2069,1,105,,,20.29
"       (2016 AC65)",1.629,0.7289,10.58,282.17,59.22,0.441,2.82,2.08,762,2,35,,,21.80
"       (2016 AH193)",1.433,0.7662,17.85,125.54,242.44,0.335,2.53,1.71,1873,0,68,,,20.81
"       (2016 BE1)",2.347,0.6075,7.52,57.72,17.42,0.921,3.77,3.6,256,4,94,,,20.35
"       (2016 BC14)",0.8707,0.1826,8.37,4.03,337.09,0.712,1.03,0.812,2913,1,266,0,1,20.98
"       (2016 BP14)",2.889,0.7541,1.98,165.07,228.27,0.711,5.07,4.91,1844,0,70,,,21.05
"       (2016 BV14)",2.355,0.7145,7.70,137.51,261.88,0.672,4.04,3.61,51,6,24,,,21.70
"       (2016 BZ14)",2.86,0.6655,31.16,137.26,32.41,0.957,4.76,4.84,1974,0,543,,,18.44
"       (2016 BD15)",1.467,0.3111,35.54,303.24,203.35,1.010,1.92,1.78,894,2,69,,,21.20
"       (2016 BR80)",1.703,0.4525,12.07,8.73,160.58,0.932,2.47,2.22,717,1,55,,,21.30
"       (2016 CS29)",1.972,0.5550,13.96,173.91,39.50,0.878,3.07,2.77,2428,0,393,,,19.05
"       (2016 CL136)",0.7297,0.6222,21.53,316.42,23.53,0.276,1.18,0.623,2571,0,223,1,1,21.36
"       (2016 CW137)",2.407,0.6539,37.68,133.01,316.29,0.833,3.98,3.73,1454,1,49,,,19.50
"       (2016 CU193)",1.472,0.3561,49.89,322.37,323.12,0.948,2.00,1.79,964,2,85,,,20.04
"       (2016 CW193)",2.478,0.6713,6.51,184.94,235.28,0.815,4.14,3.9,1344,0,97,,,21.70
"       (2016 CJ195)",1.603,0.3435,25.52,352.38,356.69,1.052,2.15,2.03,8024,1,68,,,19.24
"       (2016 CO247)",1.419,0.5133,18.36,292.19,90.32,0.691,2.15,1.69,3879,0,232,0,1,20.60
"       (2016 CR247)",1.108,0.0916,14.17,359.27,57.92,1.006,1.21,1.17,2591,0,50,,,21.82
"       (2016 CL264)",1.647,0.5749,34.12,138.46,100.37,0.700,2.59,2.11,1684,1,268,4,4,19.29
"       (2016 DL)",0.7142,0.4712,23.85,290.11,33.18,0.378,1.05,0.604,4398,1,79,,,21.34
"       (2016 EF28)",1.871,0.6570,5.16,143.90,292.13,0.642,3.10,2.56,1899,0,238,,,21.70
"       (2016 EJ56)",1.39,0.4548,28.37,168.62,95.14,0.758,2.02,1.64,1835,0,52,,,21.68
"       (2016 EL56)",2.029,0.8560,11.35,334.53,70.29,0.292,3.77,2.89,1121,2,82,,,21.10
"       (2016 EU85)",1.848,0.4822,2.59,359.38,23.58,0.957,2.74,2.51,1875,1,64,,,19.46
"       (2016 EH157)",2.434,0.6246,10.04,22.85,198.24,0.914,3.95,3.8,1573,0,152,,,21.10
"       (2016 EZ157)",2.65,0.6185,12.35,267.20,1.18,1.011,4.29,4.31,3271,1,97,,,18.54
"       (2016 FY3)",2.626,0.6887,22.44,35.91,238.39,0.818,4.43,4.26,192,3,266,,,21.20
"       (2016 FC15)",1.5,0.3947,5.48,249.15,206.80,0.908,2.09,1.84,768,2,61,,,21.20
"       (2016 FG60)",1.406,0.6087,9.32,297.41,102.30,0.550,2.26,1.67,1567,3,24,,,21.42
"       (2016 GQ134)",1.494,0.4724,12.25,22.65,301.97,0.788,2.20,1.83,220,4,46,,,21.50
"       (2016 GD135)",1.971,0.5683,9.40,232.81,59.16,0.851,3.09,2.77,1309,2,113,,,21.20
"       (2016 GX221)",2.495,0.8789,6.91,187.56,250.69,0.302,4.69,3.94,32,6,47,,,21.60
"       (2016 GD241)",1.488,0.7691,11.67,30.10,314.54,0.344,2.63,1.81,32,7,57,,,21.46
"       (2016 HN3)",2.148,0.5557,19.35,64.21,199.82,0.955,3.34,3.15,1072,1,35,,,21.38
"       (2016 HV3)",1.438,0.3284,23.79,214.12,145.87,0.966,1.91,1.73,7145,0,182,,,20.08
"       (2016 JW5)",2.725,0.6737,2.96,172.66,352.26,0.889,4.56,4.5,155,4,210,,,21.95
"       (2016 JC6)",0.8066,0.2829,6.78,236.79,174.19,0.578,1.03,0.724,2970,0,496,2,2,21.37
"       (2016 JJ24)",1.31,0.7582,10.86,190.12,230.07,0.317,2.30,1.5,1869,2,50,,,20.24
"       (2016 JU33)",1.828,0.5335,3.88,293.11,223.89,0.853,2.80,2.47,2055,0,194,,,20.94
"       (2016 JT38)",2.329,0.6506,0.90,236.43,88.52,0.814,3.84,3.56,32,8,21,,,20.36
"       (2016 KL1)",0.9015,0.2801,18.14,69.76,317.03,0.649,1.15,0.856,4445,0,97,,,21.09
"       (2016 KR3)",1.302,0.5194,24.23,208.24,269.30,0.626,1.98,1.49,2201,0,265,,,20.97
"       (2016 LN1)",2.249,0.5620,6.32,320.91,25.35,0.985,3.51,3.37,1130,1,82,,,19.88
"       (2016 LV47)",1.786,0.8634,15.19,92.15,317.15,0.244,3.33,2.39,14,9,35,,,20.03
"       (2016 LX48)",3.222,0.6913,5.58,327.28,4.04,0.995,5.45,5.78,2359,0,796,6,1,19.34
"       (2016 NV)",1.266,0.2366,16.29,255.15,145.16,0.966,1.57,1.42,2719,0,296,,,19.86
"       (2016 NG15)",1.837,0.6027,23.09,267.95,108.49,0.730,2.94,2.49,1838,0,136,,,20.62
"       (2016 NO16)",2.459,0.5739,26.99,151.39,182.40,1.048,3.87,3.86,1714,0,91,,,19.61
"       (2016 NT22)",1.246,0.8703,17.79,315.76,146.25,0.162,2.33,1.39,9136,0,81,,,19.51
"       (2016 NQ32)",1.515,0.4178,3.53,212.43,170.10,0.882,2.15,1.86,721,2,88,,,21.20
"       (2016 NG33)",1.037,0.0950,29.92,136.74,39.35,0.939,1.14,1.06,372,2,101,,,21.50
"       (2016 OK1)",2.173,0.6018,13.75,247.29,139.37,0.865,3.48,3.2,201,4,88,,,19.99
"       (2016 PF8)",1.13,0.5629,5.67,109.58,79.21,0.494,1.77,1.2,4426,0,105,,,21.43
"       (2016 PR8)",2.841,0.6769,16.33,97.57,312.40,0.918,4.76,4.79,2066,0,369,,,18.90
"       (2016 PN38)",2.462,0.6175,3.58,343.53,56.56,0.942,3.98,3.86,1444,0,96,,,21.21
"       (2016 PR38)",1.657,0.4282,4.70,176.75,225.47,0.947,2.37,2.13,2846,1,118,,,21.96
"       (2016 PO39)",1.844,0.5217,33.13,335.93,219.03,0.882,2.81,2.5,1850,0,63,,,19.51
"       (2016 PQ39)",1.663,0.5362,7.85,18.18,53.83,0.771,2.55,2.14,951,1,57,,,21.10
"       (2016 PZ39)",2.267,0.7866,4.25,79.67,118.32,0.484,4.05,3.41,6489,0,94,,,19.42
"       (2016 QJ44)",1.384,0.3179,10.43,323.03,160.62,0.944,1.82,1.63,5764,0,241,4,1,20.25
"       (2016 QC45)",2.649,0.6672,24.20,331.22,310.09,0.881,4.42,4.31,39,6,129,,,21.81
"       (2016 QE45)",1.253,0.5258,4.85,18.89,95.72,0.594,1.91,1.4,7708,0,131,,,21.79
"       (2016 RN1)",1.31,0.2750,25.29,188.60,20.52,0.950,1.67,1.5,3316,0,90,,,21.04
"       (2016 RT1)",0.9603,0.1113,30.57,343.80,145.13,0.853,1.07,0.941,143,3,62,,,21.90
"       (2016 SJ1)",2.752,0.7009,6.73,42.62,35.07,0.823,4.68,4.57,141,4,77,,,22.00
"       (2016 TZ17)",2.706,0.6213,3.99,308.93,31.99,1.025,4.39,4.45,177,4,157,,,21.27
"       (2016 TJ18)",2.408,0.5830,17.72,44.94,349.04,1.004,3.81,3.74,129,5,90,,,20.56
"       (2016 TH55)",1.622,0.6735,39.82,206.85,284.61,0.530,2.71,2.07,11,9,114,,,20.91
"       (2016 TA57)",0.8996,0.5418,30.07,33.56,129.23,0.412,1.39,0.853,2174,1,55,,,20.79
